Date,location,url,filename
3/12/1998,Bikaner,https://drive.google.com/file/d/1UaL5lzGairC9UQP2vD_bgaBoF-wp21SS/view?usp=drivesdk,19980312_12Mar98_Holi_Pravachan_At_Bikaner_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
1/15/1998,Bikaner,https://drive.google.com/file/d/1TvD6rfZBQPWcqbMIQQZvS68a8gc5FUEE/view?usp=drivesdk,19980115N_15Jan88_Pravachan_At_Bikaner_ChoteBhaisahabAgman_SamarthGuru_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
2/25/1998,Bikaner,https://drive.google.com/file/d/1Wh9LfwNitEG5mj3fJdXkykNcB6q4OLQf/view?usp=drivesdk,19980225_25Feb98_MahaShivRatri_At_BKN_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
1/13/2000,Bikaner,https://drive.google.com/file/d/1-lEFVIVTJ4VLGtaxkH1DbtlMo0Nl927e/view?usp=drivesdk,20000113_13Jan2000_Pravachan_at_Bikaner_At self Retirement_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
10/21/2000,Bikaner,https://drive.google.com/file/d/1zJtgBXVPnVNUYHrpvq8LU5I7C9t1x6TK/view?usp=drivesdk,20001021_21Oct00_Pravachan_At_Bikaner_Dipawali_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
9/26/2000,Bikaner,https://drive.google.com/file/d/1XyvwgrvgYSsf51XeLsGmdB4_l2km_lzK/view?usp=drivesdk,20000926_26Sept00_Pravachan_At_Bikaner_GuruMaharaj_Agra_JanamDivas_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
7/15/2000,Bikaner,https://drive.google.com/file/d/1iPqZyITO8p-zUSISk4OyQqNhpf-q2VW6/view?usp=drivesdk,20000715N_15Jul00_Pravachan_At_Bikaner_GuruPurnima_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
7/16/2000,Bikaner,https://drive.google.com/file/d/1MVSmTHLYOc1APeEXuL5dcfdG8t9GWuAF/view?usp=drivesdk,20000716M_16Jul00_Pravachan_At_Bikaner_GuruPurnima_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
4/10/2000,Surgujiya,https://drive.google.com/file/d/1EXti-gUXetqiXXS6ynZ3pD99LzUBDoLq/view?usp=drivesdk,20000410N_10Apr00_Pravachan_At_Surgujiya_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
4/9/2000,Sinhpur,https://drive.google.com/file/d/1Cj3tjiaqHdutd8qWT7kVW_5gm5m-e09V/view?usp=drivesdk,20000409N_9Apr00_Pravachan_At_Sinhpur_9Apr00_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
